category,title,author,date,view_count,comments,url
🎨미술관/갤러리 후기,폭염을 뚫고 만난 <그림이라는 별세계>,조용한에너지,2025.07.10.,91,15,https://cafe.naver.com/amateurmagician/65981
✍️자유게시판,오늘 아침에 서울 하늘이 시끄럽지 않으셨나요?-블랙이글스 에어쇼,건빵,2025.07.10.,172,5,https://cafe.naver.com/amateurmagician/65980
📝번개/아트버스 후기,[번개후기]샤갈전 도슨트투어 (박근영 도슨트),마백비쥬,2025.07.10.,237,6,https://cafe.naver.com/amateurmagician/65979
📝번개/아트버스 후기,마르크 샤갈 특별전 박근영도슨트님@예당,방탄조아,2025.07.10.,123,5,https://cafe.naver.com/amateurmagician/65978
📝번개/아트버스 후기,[번개후기]한달지난 샤갈번개(6/15)by임길원작가님,마백비쥬,2025.07.10.,39,2,https://cafe.naver.com/amateurmagician/65977
📢 지금 여기,"서울안 자연휴양림  ""수락 휴""에서",지구한바퀴,2025.07.10.,521,37,https://cafe.naver.com/amateurmagician/65976
1️⃣ 한 줄 수다방,남이 찍어준 사진 어떻게 된거죠~?,생상송,2025.07.10.,136,4,https://cafe.naver.com/amateurmagician/65975
✍️자유게시판,스웨덴어 '아프Af'는 귀족임을 나타내는 독일어 '폰von'과 같은 의미,산책,2025.07.10.,83,16,https://cafe.naver.com/amateurmagician/65974
📢 지금 여기,오늘은 베네치아 시내 투어 중이에요~!,길원포토 임길원,2025.07.10.,286,16,https://cafe.naver.com/amateurmagician/65973
✍️자유게시판,너무 더운데 식욕은 안떨어져요. ㅎㅎ,둔탱이,2025.07.10.,128,13,https://cafe.naver.com/amateurmagician/65972
⚡번개 공지,[종료][번개] 부현미 힐마아프클린트 《적절한 소환》 비평과 수다_2025.8.1(금) 7pm @부산중앙역 인근 이자카야,산책,2025.07.10.,439,22,https://cafe.naver.com/amateurmagician/65971
✍️자유게시판,새로 나온 도서 [명화의 비밀 그때 그사람 ] 추천합니다^^,우드맘,2025.07.10.,111,7,https://cafe.naver.com/amateurmagician/65970
🎭공연/영화/연극 정보,2025 광명문화재단 광복 80주년 기획 공연 <밀정리스트> 티켓 오픈 안내,광명문화재단,2025.07.10.,32,0,https://cafe.naver.com/amateurmagician/65969
🇪🇺유럽여행,베네치아 여름 여행 후기,이팝꽃,2025.07.10.,230,6,https://cafe.naver.com/amateurmagician/65968
👋가입인사,가입인사 올립니다,니케의바람,2025.07.10.,64,68,https://cafe.naver.com/amateurmagician/65967
📢 지금 여기,오늘(목)DDP 톰 삭스전시(최예림도슨트님),오늘이2,2025.07.10.,152,6,https://cafe.naver.com/amateurmagician/65966
🎨전시오픈/할인/추천,페로탕- 다니엘 아삼 “기억의 건축”,어깨,2025.07.10.,185,12,https://cafe.naver.com/amateurmagician/65965
🎤강연/클래쓰 정보,장욱진의 예술과 삶 @과천 국립현대미술관,둔탱이,2025.07.10.,203,5,https://cafe.naver.com/amateurmagician/65964
💓나눔게시판,내일 12~1;30 아트앤 런치 가실분(국현),재클린,2025.07.10.,131,3,https://cafe.naver.com/amateurmagician/65963
✍️자유게시판,"펄펄 끓는 오늘,",숲으로,2025.07.10.,49,4,https://cafe.naver.com/amateurmagician/65962
🎨전시오픈/할인/추천,"호리아트스페이스, 김남표 개인전, 《경험은 회화를 배반한다》, 7.8-8.23",horiartspace,2025.07.10.,47,0,https://cafe.naver.com/amateurmagician/65961
🖼️내가 그린 그림,책가도 드디어 완성~^^//,신나는아름쌤,2025.07.10.,112,4,https://cafe.naver.com/amateurmagician/65960
📝번개/아트버스 후기,[번개후기]마르크 샤갈 특별전(with 트레블레이블),이봄2024,2025.07.10.,127,1,https://cafe.naver.com/amateurmagician/65959
✍️자유게시판,글로벌 관광도시 TOP20 feat 야놀자 지수,개항로옻칠나전갤러리,2025.07.10.,38,0,https://cafe.naver.com/amateurmagician/65958
🧑‍🤝‍🧑동행구함,오늘 2시 리움 달항아리 다르게 보기 1분,소라속,2025.07.10.,117,2,https://cafe.naver.com/amateurmagician/65957
1️⃣ 한 줄 수다방,디올전 예매가 안되네요 ㅎㅎ,레몬스티,2025.07.10.,143,9,https://cafe.naver.com/amateurmagician/65956
🎨미술관/갤러리 후기,학고재아트센터 : 이상원 개인전 <RESTOPIA> 다녀왔어요.,로즈베리,2025.07.10.,259,6,https://cafe.naver.com/amateurmagician/65955
✍️자유게시판,📢 [코리아 아트 가이드 8월호 매거진 광고 시안 공유드려요],코리아 아트 가이드,2025.07.10.,30,0,https://cafe.naver.com/amateurmagician/65954
💓나눔게시판,[나눔완료]오늘(7/10목) 2시 _ 뉴욕의 거장들 _노원문화예술회관_등급조건없음,더빈츠,2025.07.10.,104,10,https://cafe.naver.com/amateurmagician/65953
📚독서 후기,롱블랙 노트 - 공간 감상 수업 1 : 당신이 그곳을 좋아하는 진짜 이유를 아나요?,히노키,2025.07.10.,126,2,https://cafe.naver.com/amateurmagician/65952
🎨전시오픈/할인/추천,[1차 얼리버드/50% 할인] 《옥승철:프로토타입(PROTOTYPE)》(8.15~10.26),로거니즘,2025.07.10.,137,0,https://cafe.naver.com/amateurmagician/65951
🎨전시오픈/할인/추천,경주솔거미술관/ 바람의 건축가: 이타미 준 (7.12~),미니,2025.07.10.,131,14,https://cafe.naver.com/amateurmagician/65950
🎨미술관/갤러리 후기,캐서린번하드/ 무라카미 다카시/ 앤디워홀/,붕붕,2025.07.10.,60,0,https://cafe.naver.com/amateurmagician/65949
🎨전시오픈/할인/추천,강릉시립미술관 솔올/ 생태주의: 이미지의 연대 (7.23~),미니,2025.07.10.,93,4,https://cafe.naver.com/amateurmagician/65948
👋가입인사,반갑습니다,부산손사,2025.07.10.,56,31,https://cafe.naver.com/amateurmagician/65946
💓나눔게시판,[초대] 미디어 아트 그룹전 도슨트,숲으로,2025.07.10.,155,11,https://cafe.naver.com/amateurmagician/65945
❓질문게시판,[질문]체코 필하모닉 조성진 피아노 협연 티켓 예매 도움,숲길,2025.07.10.,97,0,https://cafe.naver.com/amateurmagician/65944
🇪🇺유럽여행,[이탈리아][임길원 작가 + 부오나세바 돌로미티 1기] 베네치아 야경 + 수 젤라또,쩡민이,2025.07.10.,111,25,https://cafe.naver.com/amateurmagician/65941
✍️자유게시판,오아르미술관 무라카미다카시 작품들이 전시되네요~,해피죠죠,2025.07.10.,736,2,https://cafe.naver.com/amateurmagician/65940
✍️자유게시판,호아킨 소로야(명동 그라운드 시소) 가신다면,아트랑,2025.07.10.,112,1,https://cafe.naver.com/amateurmagician/65939
✍️자유게시판,이번주말   종료전시  많아요 막차타실분???,연지빛,2025.07.10.,438,16,https://cafe.naver.com/amateurmagician/65938
✍️자유게시판,오랑주리 오르세미술관 특별전  2차 얼리버드 오픈  <구매링크 : 네이버 /카카오/인터파크>,연지빛,2025.07.10.,446,12,https://cafe.naver.com/amateurmagician/65937
✅출석부,25.7.10목요일 출석부,그린이,2025.07.10.,67,40,https://cafe.naver.com/amateurmagician/65936
📝번개/아트버스 후기,"[ 번개후기 ] 제이커님 번개 / 호퍼, 앤드류 와이어스, 앨리스 달튼 브라운",뮤비,2025.07.10.,82,6,https://cafe.naver.com/amateurmagician/65935
1️⃣ 한 줄 수다방,조금 늦은 퇴근!,이용규 가이드,2025.07.10.,90,7,https://cafe.naver.com/amateurmagician/65934
📢 지금 여기,5%아쉬웠던 샤갈전~^^;,신나는아름쌤,2025.07.10.,283,23,https://cafe.naver.com/amateurmagician/65933
🇪🇺유럽여행,[이탈리아][임길원 작가 + 부오나세바 돌로미티 1기] 트레치메 디 라바레 / 미주리나 호수,쩡민이,2025.07.10.,139,33,https://cafe.naver.com/amateurmagician/65932
✍️자유게시판,오랑주리 오르세 미술관 특별전 아프 도슨트도 준비해야겠어요~,티아라,2025.07.09.,422,24,https://cafe.naver.com/amateurmagician/65931
🎭공연/영화/연극 후기,[연극 후기] 불편한 편의점_2025.7.4(금) 7:30pm_마일즈 알드리지님 티켓 나눔,산책,2025.07.09.,55,7,https://cafe.naver.com/amateurmagician/65930
📝번개/아트버스 후기,[번개후기]마르크샤갈 특별전 + 트래블레이블 도슨트 후기,아이리나,2025.07.09.,232,6,https://cafe.naver.com/amateurmagician/65929
🎨전시오픈/할인/추천,"스누피 전시 아시아 투어, 서울 예정",보라,2025.07.09.,127,4,https://cafe.naver.com/amateurmagician/65928
📝번개/아트버스 후기,[번개후기]마르크 샤갈 Beyond Time with  트래블레이블 박근영 도슨트님(+오페라 가르니에 천장화),보네르씨,2025.07.09.,86,10,https://cafe.naver.com/amateurmagician/65927
✍️자유게시판,사주이야기,구름이,2025.07.09.,132,14,https://cafe.naver.com/amateurmagician/65926
📢 지금 여기,"실시간 돌로미티 트레치메, 행복했던 세체다 전망대!",길원포토 임길원,2025.07.09.,466,41,https://cafe.naver.com/amateurmagician/65925
1️⃣ 한 줄 수다방,정말 쓸데없는 태클^^,흙장난,2025.07.09.,338,31,https://cafe.naver.com/amateurmagician/65924
🥘맛집 여행 후기,"대전은 정말 밀가루 맛집이 많습니다! ""인동 왕만두"" 강추해요",파랑새홍,2025.07.09.,152,30,https://cafe.naver.com/amateurmagician/65923
✍️자유게시판,벌써부터😳,차가운순대,2025.07.09.,387,57,https://cafe.naver.com/amateurmagician/65922
✍️자유게시판,"예술의 전당 한가람미술관에서 열린 <캐서린 번하드展> 아, 핑크 핑크...",펭귄맘03,2025.07.09.,88,2,https://cafe.naver.com/amateurmagician/65921
🎨미술관/갤러리 후기,겸재정선 미술관 다녀왔어요^^(& 소곤면옥),나발바닥,2025.07.09.,188,11,https://cafe.naver.com/amateurmagician/65920
✍️자유게시판,오랑주리 오르세 미술관 번개 기다려집니다!!,파랑새홍,2025.07.09.,149,23,https://cafe.naver.com/amateurmagician/65919
✍️자유게시판,<씨네뮤지엄> 루브르 박물관 + 자크 루이 다비드 판매 현황!!!! + 이실직고 슬픈 소식 1개.,이용규 가이드,2025.07.09.,224,13,https://cafe.naver.com/amateurmagician/65918
✍️자유게시판,굿즈가 끝내주네(국중박 굿즈 대박일쎄),곤에스텔라,2025.07.09.,"1,407",11,https://cafe.naver.com/amateurmagician/65917
✍️자유게시판,"저 아트프렌즈 작성글 1,000 개! 입니다~!",이용규 가이드,2025.07.09.,144,28,https://cafe.naver.com/amateurmagician/65916
🇯🇵일본여행,도쿄오페라시티콘서트홀/ 임윤찬,지오,2025.07.09.,114,13,https://cafe.naver.com/amateurmagician/65915
🇯🇵일본여행,미가님 감사합니다.^^/ 쿠마 켄고 건축물,지오,2025.07.09.,88,9,https://cafe.naver.com/amateurmagician/65914
💓나눔게시판,"[나눔진행중][무상나눔] 연극 <의식적 정화>3매~ 예술공간 혜화
7/12/토 3시~3매~!!",예리치,2025.07.09.,78,8,https://cafe.naver.com/amateurmagician/65913
🎤강연/클래쓰 정보,[창원] 지역특성화 문화예술교육,오가닉꿀,2025.07.09.,44,0,https://cafe.naver.com/amateurmagician/65912
🎨전시오픈/할인/추천,"삼청동 전시 학고재  류경채, 류훈 : 공(空) - 존 (07.09~08.09까지) 전시 입니다.^^",토이와,2025.07.09.,121,17,https://cafe.naver.com/amateurmagician/65911
🎤강연/클래쓰 정보,오르세 특별전을 기다리며! 오르세 미술관 강연 안내 입니다. ^-^,이용규 가이드,2025.07.09.,253,7,https://cafe.naver.com/amateurmagician/65910
✍️자유게시판,내일 샤갈 티켓 + 도슨트 투어 참여 공지,이용규 가이드,2025.07.09.,249,14,https://cafe.naver.com/amateurmagician/65909
💓나눔게시판,7.9수 디큐브 19:30 뮤지컬,루시에,2025.07.09.,118,0,https://cafe.naver.com/amateurmagician/65908
✍️자유게시판,얼마전에 보고 온 톰삭스가 카드로 나왔네요,우리집올래말래,2025.07.09.,435,7,https://cafe.naver.com/amateurmagician/65907
📚독서 후기,여자의 일생 - 기 드 모파상,전설의그랑죠,2025.07.09.,44,4,https://cafe.naver.com/amateurmagician/65906
🎨미술관/갤러리 후기,무더운 여름 삼청에서 차로 이동하기 좋았던 두 뮤지엄~ 성곡미술관과 뮤지엄 한미 삼청,해피죠죠,2025.07.09.,670,2,https://cafe.naver.com/amateurmagician/65905
🎨전시오픈/할인/추천,(네이버도 떴습니다)오르세 특별전 얼리버드,마백비쥬,2025.07.09.,584,45,https://cafe.naver.com/amateurmagician/65904
🍲남의집 뭐먹나,육회~~~맛있어요 ㅎ,생상송,2025.07.09.,31,3,https://cafe.naver.com/amateurmagician/65903
📢 지금 여기,과쳔 현대미술관의  <이중섭의 방> <윤형근의 방>에  와있습니다. <김환기의 방>은  사진 접근금지입니다,newcloud,2025.07.09.,175,10,https://cafe.naver.com/amateurmagician/65902
📢 지금 여기,더위를 뚫고 과쳔현대미술관  <오지호의 방><박래현. 김기창의 방> <가족의 방>에 와있습니다.,newcloud,2025.07.09.,103,8,https://cafe.naver.com/amateurmagician/65901
🎤강연/클래쓰 정보,도서 <나는 신이로소이다> 김용덕 저자 북토크(7/26),misulmun,2025.07.09.,111,0,https://cafe.naver.com/amateurmagician/65900
🎨전시오픈/할인/추천,삼세영 갤러리 7월 전시안내 (평창동),0321sonamu,2025.07.09.,90,1,https://cafe.naver.com/amateurmagician/65899
🥘맛집 여행 후기,[서울맛집]단팥방 팥빙수 맛집 양재역 홍팥집,히노키,2025.07.09.,114,17,https://cafe.naver.com/amateurmagician/65898
🚌아트버스 공지,7/19 5차 아트버스 부산현대미술관 힐마 아프 클린트 + 조현화랑,티아라,2025.07.09.,660,61,https://cafe.naver.com/amateurmagician/65897
📢 지금 여기,샤갈전-원픽은~? (제 이름이 나온~ㅋ^^;),신나는아름쌤,2025.07.09.,186,23,https://cafe.naver.com/amateurmagician/65896
🇯🇵일본여행,아티존 미술관 카페,지오,2025.07.09.,141,10,https://cafe.naver.com/amateurmagician/65895
📣도슨트 모집,"이천시립월전미술관 도슨트 양성 아카데미(신청기간: 7/10~7/17, 선착순 25명)",도상봉의라일락,2025.07.09.,121,0,https://cafe.naver.com/amateurmagician/65894
1️⃣ 한 줄 수다방,예술의 전당 오랑주리-오르세미술관 특별전 미술관 나들이 번개예고,바람은,2025.07.09.,293,42,https://cafe.naver.com/amateurmagician/65893
🎨전시오픈/할인/추천,2025 아시아프 * 문화역서울284  얼리버드 예매 가능합니다.^^,토이와,2025.07.09.,179,6,https://cafe.naver.com/amateurmagician/65892
🇯🇵일본여행,도쿄 아티존 미술관 대박이네요,지오,2025.07.09.,228,27,https://cafe.naver.com/amateurmagician/65891
✍️자유게시판,예술의 전당  오르세 미술관  특별전 번개 예고,연지빛,2025.07.09.,222,33,https://cafe.naver.com/amateurmagician/65890
1️⃣ 한 줄 수다방,오늘도 기온이 엄청나네요.  서평 이벤트로 핫한 <화가의사람들>,나발바닥,2025.07.09.,68,9,https://cafe.naver.com/amateurmagician/65889
🎨전시오픈/할인/추천,오랑주리 오르세 미술관 특별전 얼리버드 오늘이 젤 싸요^^,파란별,2025.07.09.,138,2,https://cafe.naver.com/amateurmagician/65888
1️⃣ 한 줄 수다방,예술의 전당 오랑주리 오르세 미술관 특별전 미술관 나들이 번개 예고,티아라,2025.07.09.,250,28,https://cafe.naver.com/amateurmagician/65887
✍️자유게시판,서울시립미술아카이브 만족도조사 에코백,여행자제니,2025.07.09.,424,4,https://cafe.naver.com/amateurmagician/65886
📢 지금 여기,대구미술관 1등으로 입장요!!,샬랄라,2025.07.09.,114,42,https://cafe.naver.com/amateurmagician/65885
✍️자유게시판,예술의전당 오르세 특별전 미술관나들이 예고,차가운순대,2025.07.09.,928,118,https://cafe.naver.com/amateurmagician/65884
✍️자유게시판,출국납부금 환급신청,카라2,2025.07.09.,55,0,https://cafe.naver.com/amateurmagician/65883
🖼️하루 한 작품,"031- 계곡의 아침,  oil on canvas,  122.0x91.5cm,  2015년.",환쟁이,2025.07.09.,49,20,https://cafe.naver.com/amateurmagician/65882
📢 지금 여기,영푸님 올려주셨던 스벅이벤뚜~^^/,신나는아름쌤,2025.07.09.,159,10,https://cafe.naver.com/amateurmagician/65881
✍️자유게시판,호아킨 소로야 미디어아트전 불만,고흐홀릭,2025.07.09.,508,17,https://cafe.naver.com/amateurmagician/65880
✅출석부,7월 9일 출석부,newcloud,2025.07.09.,61,37,https://cafe.naver.com/amateurmagician/65879
🎨전시오픈/할인/추천,오랑주리 오르세 특별전  얼리버드 티켓 오픈 :카카오 /인터파크 /네이버,연지빛,2025.07.09.,"1,530",94,https://cafe.naver.com/amateurmagician/65878
🖼️하루 한 작품,[하루 한 작품]대구 간송에서 만난 이건(李健)의 백로탁어(白로啄魚)와 설월조몽(雪月鳥夢),newcloud,2025.07.08.,83,10,https://cafe.naver.com/amateurmagician/65877
📝번개/아트버스 후기,샤갈전 by 박근영 도슨트님,더블린,2025.07.08.,79,6,https://cafe.naver.com/amateurmagician/65876
🥘맛집 여행 후기,대전 성심당 망고빙수 먹고 왔어요~ (빵도 사고요),파랑새홍,2025.07.08.,190,32,https://cafe.naver.com/amateurmagician/65875
🖼️하루 한 작품,[하루 한 작품]알폰스 무하가 그린,XxXxx,2025.07.08.,85,2,https://cafe.naver.com/amateurmagician/65874
👋가입인사,가입인사 올립니다.,XxXxx,2025.07.08.,87,48,https://cafe.naver.com/amateurmagician/65873
📝번개/아트버스 후기,[번개후기]샤갈전시 박근영도슨트님 (트래블레이블) 설명이 귀에 쏙쏙 들어와요^^,샬랄라,2025.07.08.,97,10,https://cafe.naver.com/amateurmagician/65872
🎨미술관/갤러리 후기,취향가옥2 @디뮤지엄,구름이,2025.07.08.,88,1,https://cafe.naver.com/amateurmagician/65871
🖼️내가 그린 그림,꽃이름을 gpt에게 물어보니~ㅋ,신나는아름쌤,2025.07.08.,97,11,https://cafe.naver.com/amateurmagician/65870
📝번개/아트버스 후기,[번개후기]예술의전당 한가람미술관  마르크샤갈(feat.박근영도슨트님),댄버스,2025.07.08.,102,8,https://cafe.naver.com/amateurmagician/65869
✍️자유게시판,이런 꽃 보신 적 있나요?,아르마스,2025.07.08.,75,7,https://cafe.naver.com/amateurmagician/65868
📝번개/아트버스 후기,아트프렌즈 아트버스 타고 찾아간  대구  미술관나들이,바람은,2025.07.08.,173,37,https://cafe.naver.com/amateurmagician/65867
📝번개/아트버스 후기,[번개후기]마르크 샤갈 beyond time@예당 (feat.이용규대표님),구름이,2025.07.08.,102,10,https://cafe.naver.com/amateurmagician/65866
✍️자유게시판,7/19 (토)부산현대미술관 힐마 아프 클린트 가실분~,티아라,2025.07.08.,520,36,https://cafe.naver.com/amateurmagician/65865
📍전시 추천 코스,문화역서울284 기획전시 <우리들의 낙원> 후기,로아나,2025.07.08.,207,9,https://cafe.naver.com/amateurmagician/65864
📝번개/아트버스 후기,[번개후기]예술의 전당 마르크 샤갈 특별전:비욘드 (~9.21일 까지) 트래블레이블 이용규 대표님 번개 다녀왔어요.^^,토이와,2025.07.08.,133,20,https://cafe.naver.com/amateurmagician/65863
✍️자유게시판,[예고] 오늘밤 10시 모집 공지할께요~ 부산현대미술관 힐마 아프 클린트 가실분~,티아라,2025.07.08.,292,17,https://cafe.naver.com/amateurmagician/65862
✍️자유게시판,신기한 그림을 발견해서 아프에 소개 합니다. 권성연 작가의 작업.,이용규 가이드,2025.07.08.,150,6,https://cafe.naver.com/amateurmagician/65861
📍전시 추천 코스,이번주 토요일엔 현대화랑-갤러리현대-국립현대미술관(MMCA) 서울관 🤭 추천이요,로아나,2025.07.08.,305,12,https://cafe.naver.com/amateurmagician/65860
🏖️아시아여행,[중국]상해 푸동 미술관 Pudong Art Museum - 오르세 미술관 소장품 전 후기 3편,나야,2025.07.08.,433,13,https://cafe.naver.com/amateurmagician/65859
✍️자유게시판,론뮤익 보고 부산갑니다,호기심소녀,2025.07.08.,119,9,https://cafe.naver.com/amateurmagician/65858
✍️자유게시판,오늘은 콩국수,곰탱이2016,2025.07.08.,66,12,https://cafe.naver.com/amateurmagician/65857
📝번개/아트버스 후기,[번개후기]박근영 도슨트와  함께한   샤갈  비욘드 더 타임,연지빛,2025.07.08.,154,3,https://cafe.naver.com/amateurmagician/65856
🎨미술관/갤러리 후기,💫마르크 샤갈 展 후기 💙,레이첼K,2025.07.08.,88,4,https://cafe.naver.com/amateurmagician/65855
👋가입인사,가입인사드립니다 :),근두셉,2025.07.08.,66,41,https://cafe.naver.com/amateurmagician/65853
👋가입인사,가입인사 드려요~,자바칩마시쪄,2025.07.08.,43,37,https://cafe.naver.com/amateurmagician/65852
📢 지금 여기,눈 내린 돌로미티 ‘파쏘 포르도이’,쩡민이,2025.07.08.,149,40,https://cafe.naver.com/amateurmagician/65851
🎨전시오픈/할인/추천,"[무료전시] 〈초여름, 가장 차가운 달빛 아래 바다〉 25.7.8-25.7.27 (모용수, 민병길, 이경희, 이동연)",삐야기삐야기,2025.07.08.,87,0,https://cafe.naver.com/amateurmagician/65850
🎨전시오픈/할인/추천,오랑주리  오르세미술관 특별전 얼리버드 오픈 :  7월 9일 !,연지빛,2025.07.08.,"1,956",62,https://cafe.naver.com/amateurmagician/65849
🖼️하루 한 작품,[하루 한 작품]살보 / Tre Colonne / 글래드스톤 갤러리,푸나무,2025.07.08.,60,7,https://cafe.naver.com/amateurmagician/65848
🎨미술관/갤러리 후기,박근영 도스트와 함께 한 샤갈전,지구한바퀴,2025.07.08.,81,5,https://cafe.naver.com/amateurmagician/65847
🎨전시오픈/할인/추천,[용산] 갤러리에서 감성충전! 위스키와 시로 완성되는 예술적 명상 (7/15화),마음운동장,2025.07.08.,66,0,https://cafe.naver.com/amateurmagician/65845
1️⃣ 한 줄 수다방,두근 두근 두근 두근,이용규 가이드,2025.07.08.,183,9,https://cafe.naver.com/amateurmagician/65844
📢 지금 여기,마르크 샤갈 전 도슨트 투어 번개왔어요,나발바닥,2025.07.08.,195,9,https://cafe.naver.com/amateurmagician/65843
👋가입인사,반갑습니다!,와이러니와와,2025.07.08.,46,36,https://cafe.naver.com/amateurmagician/65842
1️⃣ 한 줄 수다방,남미! 가고 싶은 남미! ✈,언어샘,2025.07.08.,90,9,https://cafe.naver.com/amateurmagician/65841
📸내가 찍은 사진/영상,오타루 스테인드글라스 박물관에 다녀왔어요,언어샘,2025.07.08.,371,4,https://cafe.naver.com/amateurmagician/65840
✍️자유게시판,서울에서 트램 탈 수 있어요.,재클린,2025.07.08.,249,8,https://cafe.naver.com/amateurmagician/65839
🇪🇺유럽여행,[이탈리아][임길원 작가 + 부오나세바 돌로미티] ‘알펜 디 시우시’ 그리고 ‘사쏘룽고’,쩡민이,2025.07.08.,152,16,https://cafe.naver.com/amateurmagician/65837
✍️자유게시판,여름에 들으면 기분 좋을 노래_Watermelon Suger by Harry styles,제씨킴,2025.07.08.,56,1,https://cafe.naver.com/amateurmagician/65836
⚡번개 공지,[마감]진짜진짜    번개!!   30분 후   예술의 전당   한분 !!!,연지빛,2025.07.08.,273,5,https://cafe.naver.com/amateurmagician/65835
🇪🇺유럽여행,[이탈리아][임길원 작가 + 부오나세바 돌로미티 여행] 세바님 노래 잠깐 감상하고 가실게요😅,쩡민이,2025.07.08.,108,14,https://cafe.naver.com/amateurmagician/65834
🎨미술관/갤러리 후기,나고야 아이치현미술관 상설전시,잎새에 부는 바람,2025.07.08.,320,6,https://cafe.naver.com/amateurmagician/65833
1️⃣ 한 줄 수다방,[수요조사] 아... 제 버릇 남 못준다고 또 병이 도져서... 고민입니다,티아라,2025.07.08.,639,16,https://cafe.naver.com/amateurmagician/65832
🎤강연/클래쓰 정보,우리옛돌박물관 기획전시 《꿩의 바다》 작가와의 대화 신청 안내,우리옛돌박물관,2025.07.08.,53,2,https://cafe.naver.com/amateurmagician/65831
🎤강연/클래쓰 정보,"[아트코리아랩] 예술인, 예술기업을 위한 무료 멘토링 참여 안내",비즈비즈,2025.07.08.,28,0,https://cafe.naver.com/amateurmagician/65830
✍️자유게시판,베스킨라빈스 31 소르베 & 샤베트 플레이버 포함시   1+1,둔탱이,2025.07.08.,111,5,https://cafe.naver.com/amateurmagician/65829
🎨미술관/갤러리 후기,"<일본미술, 네 가지 시선> @ 국중박 (~8/10)",히노키,2025.07.08.,177,9,https://cafe.naver.com/amateurmagician/65828
📢 지금 여기,잠시 시원함을 나눠드립니다~(문화역 서울 284),멋진꿈,2025.07.08.,82,21,https://cafe.naver.com/amateurmagician/65827
⚡번개 공지,"[종료]도록번개 - 호퍼, 앤드류 와이어스, 앨리스 달튼 브라운",제이커,2025.07.08.,251,21,https://cafe.naver.com/amateurmagician/65826
🎨미술관/갤러리 후기,"성남큐브미술관 반달갤러리 : 김남표 개인전 <누가 회화를 두려워하랴>,  성남큐브미술관  소장품 전시 <비워지고, 채워지는>",로즈베리,2025.07.08.,71,2,https://cafe.naver.com/amateurmagician/65825
🎭공연/영화/연극 정보,2025 광명문화재단 상주단체 지원 사업 기획 공연 <겨울산책> 안내,광명문화재단,2025.07.08.,15,0,https://cafe.naver.com/amateurmagician/65824
🎨미술관/갤러리 후기,호반아트리움 <피어나는 시간> 전시 후기,로즈베리,2025.07.08.,120,12,https://cafe.naver.com/amateurmagician/65823
🍲남의집 뭐먹나,점심은 뭐 드시나요~?,에스제이,2025.07.08.,66,5,https://cafe.naver.com/amateurmagician/65822
📝번개/아트버스 후기,[번개후기]청춘은 마음가짐이지 숫자가 아니다,제이커,2025.07.08.,124,9,https://cafe.naver.com/amateurmagician/65821
✍️자유게시판,국힙현대미술관 서울 * 2025 막간: 경계에 머무는 시선 상영해요.^^,토이와,2025.07.08.,72,2,https://cafe.naver.com/amateurmagician/65820
⭐아트홀릭 게시판,[나눔완료] 세계 미술관 산책 - 제 3회 마드리드 티센 보르네미사: 숨겨진 보물 (7/8 오늘),수하,2025.07.08.,53,5,https://cafe.naver.com/amateurmagician/65819
🖼️내가 그린 그림,내일 샤갈갈꺼라~~스케치 해봤어용^^;,신나는아름쌤,2025.07.08.,127,19,https://cafe.naver.com/amateurmagician/65818
🖼️하루 한 작품,미켈란젤로+최후의 심판+시스틴채플,Ana,2025.07.08.,158,24,https://cafe.naver.com/amateurmagician/65816
📝번개/아트버스 후기,[번개후기]7/4(금) <new cloud님 티켓나눔> 취향가옥2,너T야,2025.07.08.,89,5,https://cafe.naver.com/amateurmagician/65815
🥘맛집 여행 후기,[서울맛집]국중박 전시와 이촌 로컬 맛집 추천 (여름이었다🥒🌽🫘),히노키,2025.07.08.,247,13,https://cafe.naver.com/amateurmagician/65814
✅출석부,7월 8일 출석부!,이용규 가이드,2025.07.08.,105,40,https://cafe.naver.com/amateurmagician/65813
🎨전시오픈/할인/추천,EM갤러리 / 유진 샤드코 “Fragile Armour”,어깨,2025.07.07.,55,6,https://cafe.naver.com/amateurmagician/65812
🖼️하루 한 작품,[하루 한 작품]암굴의 성모 / 레오나르도 다 빈치,이용규 가이드,2025.07.07.,118,10,https://cafe.naver.com/amateurmagician/65811
✍️자유게시판,7월 8일이 생일이신 분? 리움미술관이 생일선물 드려요: 소장품전 무료입장,Go아트,2025.07.07.,134,8,https://cafe.naver.com/amateurmagician/65810
✍️자유게시판,아프님들과 함께한 4번의 아트버스 행복했어요~!!!,티아라,2025.07.07.,282,54,https://cafe.naver.com/amateurmagician/65809
1️⃣ 한 줄 수다방,"집으로 포장해 와 먹는 늦은 저녁 ""윤밀원"" 족발",바람은,2025.07.07.,254,39,https://cafe.naver.com/amateurmagician/65808
🏖️아시아여행,[중국]상해 푸동 미술관 Pudong Art Museum - 오르세 미술관 소장품 전 후기 2편 (작품사진 Only),나야,2025.07.07.,196,22,https://cafe.naver.com/amateurmagician/65807
✍️자유게시판,"핸드폰 카메라로 인물사진 잘 찍는 법, 초간단 팁",파랑새홍,2025.07.07.,242,45,https://cafe.naver.com/amateurmagician/65806
📢 지금 여기,내년 4/9 도쿄(산토리홀) 임윤찬 리사이틀,바다11,2025.07.07.,323,28,https://cafe.naver.com/amateurmagician/65805
